@relation answerExp4
@attribute AnswerType STRING
@attribute FirstWord STRING
@attribute SecondWord STRING
@attribute ThirdWord STRING
@data
"LOC:other" , "where" , "be" , "the" 
"NUM:count" , "how" , "many" , "people" 
"NUM:count" , "how" , "many" , "elephant" 
"HUM:ind" , "who" , "do" , "doris" 
"NUM:date" , "when" , "be" , "the" 
"LOC:country" , "what" , "scandinavian" , "country" 
"NUM:period" , "how" , "long" , "would" 
"LOC:other" , "where" , "can" , "i" 
"LOC:city" , "what" , "city" , "boast" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:period" , "how" , "long" , "be" 
"LOC:country" , "what" , "country" , "lie" 
"LOC:other" , "where" , "do" , "surf" 
"LOC:mount" , "what" , "be" , "the" 
"NUM:count" , "what" , "the" , "maximum" 
"NUM:count" , "how" , "many" , "different" 
"NUM:count" , "how" , "many" , "continent" 
"HUM:ind" , "what" , "knight" , "actor" 
"HUM:ind" , "what" , "football" , "coach" 
"NUM:date" , "when" , "do" , "the" 
"LOC:other" , "where" , "do" , "the" 
"HUM:ind" , "what" , "be" , "the" 
"LOC:state" , "kosovo" , "be" , "a" 
"LOC:state" , "what" , "new" , "england" 
"NUM:date" , "hitler" , "come" , "to" 
"LOC:other" , "where" , "be" , "the" 
"NUM:count" , "how" , "many" , "people" 
"HUM:ind" , "who" , "with" , "julie" 
"LOC:other" , "where" , "can" , "i" 
"NUM:other" , "what" , "be" , "the" 
"NUM:date" , "when" , "be" , "general" 
"NUM:count" , "how" , "many" , "year" 
"LOC:other" , "where" , "be" , "the" 
"HUM:ind" , "what" , "argentine" , "boxer" 
"LOC:country" , "what" , "country" , "boast" 
"HUM:ind" , "what" , "be" , "jimmy" 
"NUM:count" , "how" , "many" , "people" 
"NUM:count" , "how" , "many" , "day" 
"HUM:ind" , "what" , "famous" , "new" 
"LOC:city" , "what" , "russian" , "city" 
"NUM:count" , "how" , "many" , "vote" 
"HUM:ind" , "who" , "be" , "pia" 
"HUM:ind" , "what" , "president" , "be" 
"HUM:ind" , "what" , "design" , "the" 
"HUM:ind" , "what" , "feminist" , "write" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:count" , "how" , "many" , "school" 
"NUM:period" , "how" , "long" , "do" 
"NUM:count" , "how" , "much" , "iron" 
"NUM:date" , "when" , "do" , "thatcher" 
"LOC:other" , "what" , "be" , "some" 
"LOC:country" , "what" , "country" , "impose" 
"NUM:money" , "how" , "much" , "do" 
"LOC:other" , "what" , "kind" , "of" 
"NUM:count" , "how" , "many" , "logarithmic" 
"LOC:other" , "where" , "be" , "webster" 
"NUM:temp" , "how" , "hot" , "should" 
"NUM:period" , "how" , "old" , "be" 
"LOC:other" , "where" , "can" , "i" 
"LOC:country" , "what" , "country" , "capital" 
"LOC:city" , "what" , "town" , "be" 
"LOC:other" , "where" , "can" , "i" 
"NUM:count" , "how" , "many" , "people" 
"NUM:dist" , "how" , "high" , "be" 
"HUM:ind" , "who" , "be" , "international" 
"NUM:date" , "when" , "be" , "florida" 
"NUM:count" , "how" , "many" , "time" 
"LOC:other" , "where" , "can" , "i" 
"NUM:money" , "what" , "will" , "the" 
"NUM:dist" , "how" , "far" , "be" 
"HUM:ind" , "what" , "appointments" , "secretary" 
"HUM:ind" , "who" , "release" , "the" 
"HUM:ind" , "what" , "be" , "the" 
"HUM:ind" , "what" , "basketball" , "player" 
"NUM:volsize" , "how" , "big" , "be" 
"NUM:count" , "how" , "many" , "american" 
"LOC:other" , "where" , "can" , "i" 
"NUM:count" , "how" , "many" , "cable" 
"NUM:money" , "how" , "much" , "do" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "what" , "american" , "sergeant" 
"HUM:ind" , "who" , "invent" , "the" 
"LOC:other" , "what" , "room" , "do" 
"HUM:ind" , "what" , "batman" , "character" 
"LOC:other" , "where" , "can" , "i" 
"HUM:ind" , "who" , "be" , "sherlock" 
"LOC:other" , "where" , "be" , "global" 
"NUM:count" , "how" , "many" , "year" 
"LOC:other" , "what" , "volcano" , "shower" 
"LOC:other" , "where" , "be" , "the" 
"NUM:date" , "when" , "do" , "mount" 
"HUM:ind" , "what" , "the" , "name" 
"HUM:ind" , "which" , "member" , "of" 
"HUM:ind" , "what" , "doctor" , "claim" 
"NUM:period" , "how" , "long" , "have" 
"NUM:weight" , "how" , "much" , "do" 
"HUM:ind" , "what" , "comedian" , "create" 
"NUM:dist" , "how" , "tall" , "be" 
"NUM:weight" , "what" , "be" , "the" 
"LOC:city" , "what" , "be" , "the" 
"NUM:dist" , "how" , "long" , "be" 
"NUM:dist" , "how" , "tall" , "be" 
"LOC:other" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "qatar" 
"LOC:state" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "what" , "actress" , "star" 
"HUM:ind" , "who" , "win" , "the" 
"NUM:count" , "how" , "many" , "time" 
"NUM:count" , "how" , "many" , "pin" 
"LOC:other" , "what" , "california" , "bridge" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "which" , "german" , "president" 
"NUM:count" , "how" , "many" , "people" 
"LOC:city" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "the" 
"NUM:money" , "what" , "be" , "the" 
"LOC:mount" , "what" , "be" , "the" 
"LOC:mount" , "what" , "mountain" , "range" 
"NUM:count" , "how" , "many" , "type" 
"HUM:ind" , "what" , "famous" , "coach" 
"HUM:ind" , "what" , "onetime" , "member" 
"NUM:count" , "how" , "many" , "claw" 
"HUM:ind" , "who" , "be" , "darth" 
"HUM:ind" , "who" , "invent" , "the" 
"LOC:city" , "what" , "be" , "the" 
"NUM:other" , "what" , "be" , "the" 
"HUM:ind" , "what" , "actor" , "and" 
"HUM:ind" , "who" , "find" , "hawaii" 
"LOC:other" , "where" , "can" , "i" 
"NUM:date" , "when" , "do" , "the" 
"LOC:country" , "what" , "country" , "be" 
"NUM:period" , "how" , "long" , "do" 
"HUM:ind" , "who" , "protect" , "dc" 
"NUM:date" , "when" , "do" , "the" 
"NUM:date" , "when" , "do" , "the" 
"HUM:ind" , "who" , "create" , "harry" 
"HUM:ind" , "who" , "be" , "president" 
"LOC:city" , "what" , "the" , "capital" 
"NUM:weight" , "what" , "do" , "englishman" 
"NUM:volsize" , "how" , "big" , "be" 
"HUM:ind" , "who" , "invent" , "the" 
"HUM:ind" , "who" , "make" , "the" 
"NUM:period" , "how" , "long" , "do" 
"LOC:state" , "what" , "state" , "be" 
"NUM:money" , "what" , "be" , "the" 
"HUM:ind" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "the" 
"HUM:ind" , "whose" , "old" , "london" 
"HUM:ind" , "who" , "write" , "the" 
"NUM:ord" , "what" , "chapter" , "of" 
"NUM:count" , "how" , "many" , "american" 
"NUM:date" , "when" , "do" , "lucelly" 
"NUM:period" , "how" , "long" , "be" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "what" , "two" , "new" 
"NUM:date" , "when" , "do" , "nixon" 
"NUM:date" , "what" , "the" , "third" 
"LOC:country" , "what" , "country" , "own" 
"NUM:count" , "how" , "many" , "queen" 
"LOC:other" , "where" , "can" , "i" 
"NUM:ord" , "what" , "chapter" , "of" 
"LOC:other" , "what" , "ocean" , "do" 
"NUM:date" , "in" , "what" , "year" 
"HUM:ind" , "name" , "one" , "of" 
"LOC:state" , "what" , "southwestern" , "state" 
"LOC:country" , "what" , "country" , "do" 
"LOC:other" , "what" , "famed" , "river" 
"NUM:date" , "when" , "be" , "christ" 
"LOC:other" , "where" , "do" , "quality" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:country" , "what" , "country" , "surround" 
"HUM:ind" , "who" , "kill" , "martin" 
"HUM:ind" , "who" , "own" , "the" 
"HUM:ind" , "who" , "invent" , "astroturf" 
"NUM:date" , "what" , "season" , "do" 
"LOC:other" , "what" , "direction" , "do" 
"NUM:dist" , "what" , "be" , "the" 
"HUM:ind" , "what" , "democratic" , "prankster" 
"LOC:other" , "what" , "california" , "bay" 
"HUM:ind" , "what" , "former" , "african" 
"LOC:other" , "what" , "california" , "bridge" 
"NUM:money" , "how" , "much" , "do" 
"HUM:ind" , "what" , "american" , "poet" 
"LOC:other" , "where" , "be" , "the" 
"HUM:ind" , "who" , "stop" , "make" 
"HUM:ind" , "what" , "journalist" , "can" 
"NUM:count" , "how" , "many" , "side" 
"HUM:ind" , "what" , "woman" , "pitcher" 
"NUM:date" , "in" , "what" , "year" 
"NUM:count" , "how" , "many" , "language" 
"LOC:other" , "what" , "bay" , "divides" 
"HUM:ind" , "what" , "be" , "the" 
"HUM:ind" , "what" , "frenchman" , "claim" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "discover" , "imaginary" 
"HUM:ind" , "who" , "do" , "the" 
"NUM:count" , "how" , "many" , "foot" 
"NUM:count" , "how" , "many" , "calorie" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:other" , "what" , "be" , "the" 
"LOC:other" , "where" , "can" , "i" 
"LOC:city" , "what" , "georgia" , "town" 
"NUM:count" , "how" , "many" , "country" 
"NUM:code" , "what" , "be" , "the" 
"LOC:other" , "where" , "do" , "the" 
"NUM:count" , "how" , "many" , "eye" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:other" , "where" , "do" , "dikembe" 
"HUM:ind" , "what" , "author" , "be" 
"LOC:other" , "what" , "body" , "of" 
"HUM:ind" , "who" , "be" , "westview" 
"LOC:other" , "what" , "be" , "mark" 
"NUM:count" , "how" , "many" , "maid" 
"LOC:city" , "the" , "kentucky" , "horse" 
"NUM:date" , "what" , "geological" , "time" 
"LOC:other" , "where" , "be" , "the" 
"LOC:other" , "where" , "be" , "microsoft" 
"NUM:date" , "when" , "be" , "china" 
"HUM:ind" , "what" , "singer" , "hit" 
"NUM:money" , "how" , "much" , "can" 
"LOC:other" , "what" , "asian" , "gulf" 
"HUM:ind" , "what" , "be" , "mao" 
"NUM:date" , "when" , "be" , "dick" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "what" , "character" , "narrate" 
"HUM:ind" , "who" , "star" , "with" 
"NUM:code" , "what" , "seven" , "digit" 
"HUM:ind" , "what" , "character" , "be" 
"HUM:ind" , "whom" , "do" , "uncle" 
"HUM:ind" , "when" , "call" , "upon" 
"NUM:date" , "when" , "be" , "the" 
"HUM:ind" , "what" , "relative" , "of" 
"NUM:count" , "how" , "many" , "card" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:other" , "what" , "be" , "the" 
"NUM:period" , "how" , "old" , "be" 
"HUM:ind" , "who" , "win" , "two" 
"NUM:date" , "what" , "year" , "be" 
"NUM:ord" , "where" , "do" , "the" 
"LOC:other" , "what" , "be" , "the" 
"LOC:mount" , "name" , "the" , "high" 
"LOC:other" , "what" , "island" , "be" 
"LOC:other" , "where" , "be" , "pythagoras" 
"NUM:money" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:city" , "what" , "be" , "the" 
"LOC:other" , "what" , "be" , "the" 
"NUM:count" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "portray" , "prewett" 
"NUM:count" , "how" , "many" , "people" 
"NUM:dist" , "how" , "high" , "must" 
"HUM:ind" , "what" , "scottish" , "poet" 
"HUM:ind" , "what" , "be" , "the" 
"LOC:other" , "what" , "ocean" , "surround" 
"HUM:ind" , "what" , "famous" , "communist" 
"LOC:city" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "mine" 
"NUM:count" , "how" , "many" , "gallon" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:count" , "how" , "many" , "copy" 
"HUM:ind" , "who" , "award" , "the" 
"LOC:city" , "in" , "sinclair" , "lewis" 
"LOC:city" , "what" , "be" , "the" 
"HUM:ind" , "what" , "future" , "deer" 
"LOC:other" , "where" , "can" , "i" 
"LOC:country" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "mccarren" 
"HUM:ind" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "tile" 
"NUM:count" , "how" , "many" , "teaspoon" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "name" , "dick" , "tracy" 
"NUM:perc" , "what" , "fraction" , "of" 
"NUM:money" , "how" , "much" , "will" 
"HUM:ind" , "who" , "give" , "king" 
"LOC:state" , "what" , "state" , "in" 
"HUM:ind" , "who" , "become" , "president" 
"HUM:ind" , "who" , "write" , "the" 
"HUM:ind" , "who" , "do" , "sara" 
"NUM:count" , "how" , "many" , "dot" 
"HUM:ind" , "which" , "king" , "sign" 
"HUM:ind" , "name" , "the" , "child" 
"NUM:count" , "how" , "many" , "zip" 
"NUM:period" , "how" , "long" , "do" 
"NUM:count" , "how" , "many" , "people" 
"LOC:other" , "what" , "web" , "site" 
"NUM:period" , "how" , "long" , "do" 
"NUM:count" , "how" , "many" , "color" 
"HUM:ind" , "what" , "be" , "darth" 
"HUM:ind" , "what" , "british" , "female" 
"LOC:other" , "where" , "be" , "mccarren" 
"LOC:other" , "what" , "part" , "of" 
"NUM:count" , "how" , "many" , "marx" 
"NUM:dist" , "how" , "tall" , "be" 
"LOC:country" , "what" , "country" , "be" 
"NUM:date" , "when" , "be" , "babe" 
"HUM:ind" , "who" , "portray" , "field" 
"LOC:other" , "what" , "direction" , "do" 
"NUM:count" , "how" , "many" , "beanie" 
"LOC:other" , "where" , "be" , "diamond" 
"NUM:money" , "how" , "much" , "money" 
"HUM:ind" , "who" , "make" , "the" 
"HUM:ind" , "who" , "be" , "archie" 
"HUM:ind" , "what" , "president" , "become" 
"NUM:count" , "how" , "many" , "inning" 
"LOC:city" , "what" , "city" , "have" 
"LOC:state" , "what" , "state" , "boast" 
"NUM:count" , "how" , "many" , "flavor" 
"HUM:ind" , "who" , "be" , "chief" 
"HUM:ind" , "what" , "mayor" , "make" 
"NUM:count" , "how" , "much" , "in" 
"NUM:date" , "when" , "be" , "beethoven" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "what" , "detective" , "live" 
"LOC:other" , "where" , "do" , "the" 
"HUM:ind" , "rotary" , "engine" , "use" 
"HUM:ind" , "who" , "portray" , "the" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:country" , "what" , "two" , "country" 
"NUM:period" , "how" , "long" , "ago" 
"LOC:mount" , "what" , "be" , "the" 
"NUM:other" , "what" , "be" , "the" 
"HUM:ind" , "who" , "star" , "in" 
"NUM:count" , "how" , "many" , "different" 
"HUM:ind" , "what" , "actor" , "who" 
"LOC:other" , "what" , "be" , "the" 
"NUM:code" , "what" , "be" , "columbia" 
"LOC:other" , "where" , "be" , "tesla" 
"HUM:ind" , "who" , "shoot" , "lee" 
"NUM:date" , "when" , "do" , "jaco" 
"LOC:other" , "what" , "the" , "most" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "who" , "portray" , "renaud" 
"LOC:country" , "what" , "country" , "have" 
"LOC:other" , "what" , "planet" , "do" 
"NUM:count" , "how" , "often" , "be" 
"NUM:money" , "how" , "much" , "do" 
"LOC:country" , "what" , "country" , "contain" 
"NUM:count" , "what" , "the" , "american" 
"NUM:date" , "what" , "year" , "do" 
"NUM:date" , "when" , "do" , "the" 
"HUM:ind" , "what" , "famed" , "clown" 
"NUM:count" , "how" , "many" , "people" 
"LOC:city" , "what" , "southern" , "california" 
"NUM:count" , "how" , "many" , "color" 
"LOC:other" , "what" , "be" , "the" 
"LOC:city" , "what" , "city" , "the" 
"NUM:money" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "the" 
"HUM:ind" , "who" , "be" , "currently" 
"NUM:count" , "how" , "many" , "endanger" 
"LOC:city" , "which" , "large" , "city" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "invent" , "basketball" 
"NUM:date" , "when" , "be" , "the" 
"HUM:ind" , "what" , "hockey" , "player" 
"HUM:ind" , "what" , "president" , "be" 
"NUM:money" , "how" , "much" , "do" 
"LOC:country" , "what" , "country" , "be" 
"NUM:other" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "head" 
"NUM:count" , "a" , "normal" , "human" 
"HUM:ind" , "who" , "domesticate" , "the" 
"LOC:country" , "what" , "country" , "do" 
"LOC:country" , "what" , "two" , "european" 
"HUM:ind" , "what" , "be" , "the" 
"HUM:ind" , "name" , "the" , "designer" 
"HUM:ind" , "who" , "be" , "olive" 
"HUM:ind" , "what" , "king" , "boycott" 
"HUM:ind" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "the" 
"LOC:other" , "in" , "the" , "papal" 
"NUM:date" , "what" , "be" , "the" 
"LOC:city" , "what" , "capital" , "be" 
"NUM:count" , "how" , "many" , "of" 
"LOC:other" , "what" , "famed" , "wall" 
"HUM:ind" , "who" , "portray" , "fatman" 
"LOC:other" , "where" , "be" , "good" 
"HUM:ind" , "what" , "woman" , "be" 
"HUM:ind" , "who" , "write" , "the" 
"HUM:ind" , "who" , "design" , "london" 
"NUM:count" , "how" , "many" , "mile" 
"NUM:count" , "how" , "many" , "flavor" 
"LOC:other" , "where" , "be" , "the" 
"NUM:count" , "how" , "many" , "freckle" 
"HUM:ind" , "who" , "be" , "consider" 
"NUM:dist" , "how" , "tall" , "be" 
"NUM:other" , "what" , "be" , "the" 
"LOC:other" , "where" , "be" , "the" 
"NUM:money" , "how" , "much" , "do" 
"NUM:count" , "how" , "many" , "event" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "who" , "succeed" , "nikita" 
"HUM:ind" , "who" , "be" , "choose" 
"HUM:ind" , "name" , "of" , "the" 
"NUM:count" , "how" , "many" , "bail" 
"LOC:city" , "what" , "city" , "be" 
"HUM:ind" , "what" , "celebrity" , "couple" 
"LOC:other" , "where" , "the" , "hotel" 
"HUM:ind" , "who" , "say" , "what" 
"LOC:city" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "letter" 
"LOC:city" , "what" , "be" , "the" 
"NUM:money" , "what" , "be" , "the" 
"LOC:country" , "what" , "country" , "be" 
"NUM:date" , "when" , "be" , "the" 
"LOC:country" , "what" , "european" , "country" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:money" , "how" , "much" , "do" 
"NUM:count" , "how" , "many" , "people" 
"HUM:ind" , "who" , "play" , "maria" 
"HUM:ind" , "who" , "bestow" , "great" 
"LOC:country" , "what" , "nationality" , "be" 
"HUM:ind" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:other" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "people" 
"NUM:date" , "what" , "be" , "president" 
"NUM:count" , "how" , "many" , "people" 
"NUM:date" , "what" , "year" , "do" 
"NUM:date" , "when" , "be" , "the" 
"LOC:city" , "what" , "japanese" , "city" 
"HUM:ind" , "who" , "do" , "the" 
"HUM:ind" , "what" , "the" , "name" 
"LOC:other" , "where" , "be" , "one" 
"HUM:ind" , "who" , "do" , "napolean" 
"HUM:ind" , "what" , "british" , "prime" 
"NUM:count" , "how" , "many" , "object" 
"LOC:city" , "what" , "the" , "old" 
"LOC:other" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "muscle" 
"NUM:period" , "how" , "long" , "do" 
"HUM:ind" , "what" , "be" , "the" 
"HUM:ind" , "name" , "of" , "heroine" 
"NUM:volsize" , "how" , "big" , "be" 
"LOC:country" , "jackson" , "pollock" , "be" 
"HUM:ind" , "who" , "write" , "the" 
"NUM:other" , "what" , "be" , "the" 
"LOC:other" , "what" , "island" , "be" 
"HUM:ind" , "which" , "of" , "the" 
"HUM:ind" , "what" , "temperance" , "advocate" 
"NUM:count" , "how" , "many" , "island" 
"HUM:ind" , "who" , "invent" , "volleyball" 
"LOC:country" , "what" , "the" , "most" 
"HUM:ind" , "who" , "lead" , "the" 
"NUM:perc" , "what" , "percentage" , "of" 
"HUM:ind" , "what" , "the" , "name" 
"HUM:ind" , "who" , "invent" , "the" 
"HUM:ind" , "what" , "king" , "be" 
"NUM:count" , "how" , "many" , "electoral" 
"HUM:ind" , "what" , "be" , "babe" 
"NUM:count" , "how" , "many" , "bottle" 
"LOC:other" , "where" , "do" , "lobster" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:date" , "when" , "be" , "the" 
"HUM:ind" , "who" , "write" , "the" 
"NUM:count" , "how" , "many" , "hour" 
"HUM:ind" , "what" , "be" , "alice" 
"LOC:city" , "what" , "two" , "city" 
"NUM:count" , "how" , "many" , "time" 
"HUM:ind" , "who" , "invent" , "television" 
"HUM:ind" , "name" , "the" , "person" 
"HUM:ind" , "what" , "kill" , "alexander" 
"NUM:temp" , "what" , "the" , "fahrenheit" 
"NUM:count" , "how" , "many" , "muscle" 
"HUM:ind" , "who" , "write" , "much" 
"LOC:other" , "where" , "can" , "i" 
"HUM:ind" , "what" , "louisiana" , "senator" 
"HUM:ind" , "who" , "win" , "oscar" 
"HUM:ind" , "what" , "writer" , "be" 
"HUM:ind" , "who" , "the" , "lead" 
"HUM:ind" , "in" , "dana" , "two" 
"HUM:ind" , "who" , "play" , "the" 
"NUM:count" , "how" , "many" , "character" 
"NUM:money" , "what" , "be" , "the" 
"HUM:ind" , "who" , "create" , "billy" 
"LOC:country" , "what" , "country" , "saw" 
"HUM:ind" , "who" , "be" , "the" 
"LOC:other" , "where" , "can" , "i" 
"LOC:other" , "what" , "lake" , "in" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "write" , "the" 
"HUM:ind" , "who" , "would" , "you" 
"LOC:other" , "what" , "famed" , "library" 
"LOC:other" , "where" , "can" , "i" 
"LOC:other" , "where" , "be" , "glasgow" 
"LOC:city" , "what" , "north" , "american" 
"HUM:ind" , "what" , "radio" , "tv" 
"LOC:other" , "where" , "be" , "it" 
"NUM:period" , "what" , "be" , "maurizio" 
"NUM:count" , "how" , "many" , "thousand" 
"HUM:ind" , "name" , "the" , "senate" 
"HUM:ind" , "what" , "female" , "suspect" 
"HUM:ind" , "who" , "own" , "cnn" 
"NUM:count" , "about" , "how" , "many" 
"NUM:other" , "what" , "be" , "the" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "what" , "member" , "of" 
"LOC:country" , "what" , "country" , "be" 
"HUM:ind" , "what" , "order" , "the" 
"LOC:city" , "what" , "be" , "the" 
"LOC:country" , "what" , "be" , "a" 
"LOC:country" , "what" , "country" , "earn" 
"LOC:city" , "which" , "city" , "in" 
"NUM:date" , "when" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:date" , "when" , "be" , "dubai" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "who" , "portray" , "maggio" 
"LOC:other" , "where" , "be" , "zebras" 
"NUM:perc" , "what" , "be" , "the" 
"LOC:other" , "what" , "be" , "the" 
"HUM:ind" , "name" , "the" , "cartoon" 
"NUM:money" , "what" , "be" , "the" 
"LOC:other" , "what" , "be" , "the" 
"NUM:volsize" , "how" , "big" , "be" 
"NUM:date" , "when" , "do" , "the" 
"NUM:count" , "how" , "many" , "language" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "which" , "member" , "of" 
"LOC:other" , "what" , "river" , "flow" 
"HUM:ind" , "what" , "comedian" , "be" 
"LOC:other" , "where" , "do" , "you" 
"HUM:ind" , "who" , "love" , "flash" 
"LOC:other" , "where" , "can" , "i" 
"NUM:count" , "how" , "many" , "inch" 
"HUM:ind" , "who" , "the" , "only" 
"NUM:money" , "how" , "much" , "could" 
"HUM:ind" , "whose" , "sing" , "voice" 
"NUM:money" , "what" , "be" , "the" 
"LOC:city" , "what" , "north" , "american" 
"LOC:other" , "what" , "be" , "the" 
"LOC:other" , "where" , "do" , "gulliver" 
"NUM:count" , "how" , "much" , "strong" 
"NUM:money" , "how" , "much" , "do" 
"HUM:ind" , "president" , "bush" , "compare" 
"HUM:ind" , "what" , "tv" , "comedian" 
"HUM:ind" , "who" , "create" , "the" 
"LOC:other" , "where" , "do" , "the" 
"NUM:count" , "how" , "many" , "row" 
"HUM:ind" , "what" , "british" , "general" 
"NUM:count" , "what" , "be" , "the" 
"LOC:city" , "what" , "city" , "would" 
"HUM:ind" , "what" , "artist" , "studio" 
"LOC:other" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "word" 
"LOC:other" , "where" , "be" , "there" 
"NUM:count" , "how" , "many" , "member" 
"HUM:ind" , "who" , "write" , "the" 
"NUM:date" , "what" , "be" , "the" 
"NUM:count" , "how" , "many" , "character" 
"LOC:other" , "where" , "be" , "burma" 
"HUM:ind" , "who" , "write" , "the" 
"HUM:ind" , "who" , "be" , "samuel" 
"HUM:ind" , "what" , "kind" , "of" 
"NUM:count" , "how" , "many" , "hummingbird" 
"HUM:ind" , "who" , "write" , "the" 
"HUM:ind" , "who" , "play" , "the" 
"NUM:period" , "what" , "be" , "the" 
"LOC:other" , "where" , "do" , "the" 
"NUM:period" , "how" , "long" , "do" 
"LOC:state" , "what" , "state" , "do" 
"LOC:city" , "what" , "city" , "have" 
"LOC:country" , "name" , "the" , "country" 
"NUM:other" , "what" , "men" , "par" 
"NUM:count" , "how" , "many" , "country" 
"LOC:other" , "where" , "do" , "most" 
"HUM:ind" , "who" , "be" , "the" 
"NUM:count" , "how" , "many" , "yard" 
"HUM:ind" , "what" , "actor" , "be" 
"NUM:date" , "when" , "be" , "the" 
"LOC:country" , "what" , "country" , "boast" 
"LOC:country" , "what" , "country" , "be" 
"LOC:country" , "which" , "country" , "be" 
"HUM:ind" , "name" , "the" , "four" 
"NUM:count" , "how" , "many" , "watt" 
"HUM:ind" , "what" , "female" , "faith" 
"LOC:other" , "where" , "do" , "king" 
"HUM:ind" , "what" , "famous" , "team" 
"NUM:count" , "how" , "many" , "time" 
"NUM:money" , "what" , "be" , "bottle" 
"LOC:other" , "where" , "can" , "i" 
"HUM:ind" , "who" , "tramp" , "through" 
"NUM:date" , "in" , "what" , "day" 
"NUM:count" , "how" , "many" , "american" 
"NUM:count" , "how" , "many" , "foot" 
"NUM:period" , "how" , "long" , "ago" 
"NUM:money" , "how" , "much" , "do" 
"HUM:ind" , "who" , "follow" , "up" 
"NUM:date" , "when" , "be" , "the" 
"NUM:period" , "how" , "long" , "do" 
"LOC:state" , "what" , "state" , "come" 
"NUM:count" , "how" , "many" , "mountain" 
"NUM:other" , "what" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" 
"HUM:ind" , "what" , "two" , "president" 
"HUM:ind" , "which" , "of" , "the" 
"HUM:ind" , "what" , "professional" , "cricketer" 
"NUM:count" , "how" , "many" , "inch" 
"NUM:count" , "how" , "many" , "mile" 
"LOC:state" , "what" , "state" , "include" 
"HUM:ind" , "what" , "english" , "playwright" 
"NUM:dist" , "how" , "deep" , "be" 
"HUM:ind" , "what" , "be" , "fred" 
"NUM:count" , "what" , "be" , "the" 
"HUM:ind" , "what" , "heavyweight" , "boxer" 
"NUM:count" , "how" , "many" , "quart" 
"LOC:other" , "what" , "london" , "street" 
"NUM:period" , "how" , "old" , "be" 
"NUM:date" , "when" , "do" , "the" 
"LOC:country" , "what" , "border" , "country" 
"LOC:country" , "what" , "nation" , "boarder" 
"NUM:date" , "the" , "olympic" , "game" 
"HUM:ind" , "what" , "tv" , "host" 
"NUM:count" , "how" , "many" , "people" 
"HUM:ind" , "who" , "invent" , "the" 
"LOC:city" , "what" , "be" , "the" 
