@relation answerExp3
@attribute AnswerType STRING
@attribute FirstWord STRING
@attribute SecondWord STRING
@attribute ThirdWord STRING
@data
"LOC:country" , "what" , "country" , "boasts" 
"LOC:other" , "where" , "could" , "i" 
"LOC:other" , "where" , "is" , "the" 
"NUM:other" , "how" , "loud" , "is" 
"HUM:ind" , "what" , "california" , "governor" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"NUM:money" , "how" , "much" , "would" 
"NUM:perc" , "what" , "is" , "the" 
"LOC:other" , "where" , "is" , "the" 
"NUM:count" , "how" , "many" , "people" 
"NUM:count" , "how" , "many" , "elephants" 
"HUM:ind" , "who" , "did" , "doris" 
"NUM:date" , "when" , "was" , "the" 
"LOC:country" , "what" , "scandinavian" , "country" 
"NUM:period" , "how" , "long" , "would" 
"LOC:other" , "where" , "can" , "i" 
"LOC:city" , "what" , "city" , "boasts" 
"HUM:ind" , "who" , "is" , "the" 
"NUM:period" , "how" , "long" , "was" 
"LOC:country" , "what" , "country" , "lies" 
"LOC:other" , "where" , "did" , "surfing" 
"LOC:mount" , "what" , "is" , "the" 
"NUM:count" , "what" , "the" , "maximum" 
"NUM:count" , "how" , "many" , "different" 
"NUM:count" , "how" , "many" , "continents" 
"HUM:ind" , "what" , "knighted" , "actor" 
"HUM:ind" , "what" , "football" , "coach" 
"NUM:date" , "when" , "did" , "the" 
"LOC:other" , "where" , "did" , "the" 
"HUM:ind" , "what" , "was" , "the" 
"LOC:state" , "kosovo" , "is" , "a" 
"LOC:state" , "what" , "new" , "england" 
"NUM:date" , "hitler" , "came" , "to" 
"LOC:other" , "where" , "are" , "the" 
"NUM:count" , "how" , "many" , "people" 
"HUM:ind" , "who" , "with" , "julie" 
"LOC:other" , "where" , "can" , "i" 
"NUM:other" , "what" , "is" , "the" 
"NUM:date" , "when" , "was" , "general" 
"NUM:count" , "how" , "many" , "years" 
"LOC:other" , "where" , "is" , "the" 
"HUM:ind" , "what" , "argentine" , "boxer" 
"LOC:country" , "what" , "country" , "boasts" 
"HUM:ind" , "what" , "is" , "jimmy" 
"NUM:count" , "how" , "many" , "people" 
"NUM:count" , "how" , "many" , "days" 
"HUM:ind" , "what" , "famous" , "new" 
"LOC:city" , "what" , "russian" , "city" 
"NUM:count" , "how" , "many" , "votes" 
"HUM:ind" , "who" , "is" , "pia" 
"HUM:ind" , "what" , "president" , "was" 
"HUM:ind" , "what" , "designed" , "the" 
"HUM:ind" , "what" , "feminist" , "wrote" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"NUM:count" , "how" , "many" , "school" 
"NUM:period" , "how" , "long" , "did" 
"NUM:count" , "how" , "much" , "iron" 
"NUM:date" , "when" , "did" , "thatcher" 
"LOC:other" , "what" , "are" , "some" 
"LOC:country" , "what" , "country" , "imposed" 
"NUM:money" , "how" , "much" , "do" 
"LOC:other" , "what" , "kind" , "of" 
"NUM:count" , "how" , "many" , "logarithmic" 
"LOC:other" , "where" , "is" , "webster" 
"NUM:temp" , "how" , "hot" , "should" 
"NUM:period" , "how" , "old" , "is" 
"LOC:other" , "where" , "can" , "i" 
"LOC:country" , "what" , "country" , "capital" 
"LOC:city" , "what" , "town" , "was" 
"LOC:other" , "where" , "can" , "i" 
"NUM:count" , "how" , "many" , "people" 
"NUM:dist" , "how" , "high" , "is" 
"HUM:ind" , "who" , "was" , "international" 
"NUM:date" , "when" , "was" , "florida" 
"NUM:count" , "how" , "many" , "times" 
"LOC:other" , "where" , "can" , "i" 
"NUM:money" , "what" , "will" , "the" 
"NUM:dist" , "how" , "far" , "is" 
"HUM:ind" , "what" , "appointments" , "secretary" 
"HUM:ind" , "who" , "released" , "the" 
"HUM:ind" , "what" , "is" , "the" 
"HUM:ind" , "what" , "basketball" , "player" 
"NUM:volsize" , "how" , "big" , "is" 
"NUM:count" , "how" , "many" , "american" 
"LOC:other" , "where" , "can" , "i" 
"NUM:count" , "how" , "many" , "cables" 
"NUM:money" , "how" , "much" , "did" 
"LOC:other" , "what" , "was" , "the" 
"HUM:ind" , "what" , "american" , "sergeant" 
"HUM:ind" , "who" , "invented" , "the" 
"LOC:other" , "what" , "room" , "did" 
"HUM:ind" , "what" , "batman" , "character" 
"LOC:other" , "where" , "can" , "i" 
"HUM:ind" , "who" , "was" , "sherlock" 
"LOC:other" , "where" , "is" , "global" 
"NUM:count" , "how" , "many" , "years" 
"LOC:other" , "what" , "volcano" , "showers" 
"LOC:other" , "where" , "are" , "the" 
"NUM:date" , "when" , "did" , "mount" 
"HUM:ind" , "what" , "the" , "name" 
"HUM:ind" , "which" , "member" , "of" 
"HUM:ind" , "what" , "doctor" , "claimed" 
"NUM:period" , "how" , "long" , "has" 
"NUM:weight" , "how" , "much" , "did" 
"HUM:ind" , "what" , "comedian" , "created" 
"NUM:dist" , "how" , "tall" , "is" 
"NUM:weight" , "what" , "is" , "the" 
"LOC:city" , "what" , "is" , "the" 
"NUM:dist" , "how" , "long" , "is" 
"NUM:dist" , "how" , "tall" , "is" 
"LOC:other" , "what" , "are" , "the" 
"LOC:other" , "where" , "is" , "qatar" 
"LOC:state" , "what" , "is" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"HUM:ind" , "what" , "actress" , "starred" 
"HUM:ind" , "who" , "won" , "the" 
"NUM:count" , "how" , "many" , "times" 
"NUM:count" , "how" , "many" , "pins" 
"LOC:other" , "what" , "california" , "bridge" 
"HUM:ind" , "who" , "is" , "the" 
"HUM:ind" , "which" , "german" , "president" 
"NUM:count" , "how" , "many" , "people" 
"LOC:city" , "what" , "was" , "the" 
"LOC:other" , "where" , "is" , "the" 
"NUM:money" , "what" , "was" , "the" 
"LOC:mount" , "what" , "is" , "the" 
"LOC:mount" , "what" , "mountain" , "range" 
"NUM:count" , "how" , "many" , "types" 
"HUM:ind" , "what" , "famous" , "coach" 
"HUM:ind" , "what" , "onetime" , "member" 
"NUM:count" , "how" , "many" , "claws" 
"HUM:ind" , "who" , "was" , "darth" 
"HUM:ind" , "who" , "invented" , "the" 
"LOC:city" , "what" , "is" , "the" 
"NUM:other" , "what" , "is" , "the" 
"HUM:ind" , "what" , "actor" , "and" 
"HUM:ind" , "who" , "found" , "hawaii" 
"LOC:other" , "where" , "can" , "i" 
"NUM:date" , "when" , "did" , "the" 
"LOC:country" , "what" , "country" , "is" 
"NUM:period" , "how" , "long" , "does" 
"HUM:ind" , "who" , "protects" , "dc" 
"NUM:date" , "when" , "did" , "the" 
"NUM:date" , "when" , "did" , "the" 
"HUM:ind" , "who" , "created" , "harry" 
"HUM:ind" , "who" , "was" , "president" 
"LOC:city" , "what" , "the" , "capital" 
"NUM:weight" , "what" , "do" , "englishmen" 
"NUM:volsize" , "how" , "big" , "is" 
"HUM:ind" , "who" , "invented" , "the" 
"HUM:ind" , "who" , "makes" , "the" 
"NUM:period" , "how" , "long" , "does" 
"LOC:state" , "what" , "state" , "is" 
"NUM:money" , "what" , "is" , "the" 
"HUM:ind" , "what" , "is" , "the" 
"LOC:other" , "where" , "is" , "the" 
"HUM:ind" , "whose" , "old" , "london" 
"HUM:ind" , "who" , "wrote" , "the" 
"NUM:ord" , "what" , "chapter" , "of" 
"NUM:count" , "how" , "many" , "american" 
"NUM:date" , "when" , "did" , "lucelly" 
"NUM:period" , "how" , "long" , "was" 
"LOC:other" , "what" , "is" , "the" 
"HUM:ind" , "what" , "two" , "new" 
"NUM:date" , "when" , "did" , "nixon" 
"NUM:date" , "what" , "the" , "third" 
"LOC:country" , "what" , "country" , "owns" 
"NUM:count" , "how" , "many" , "queen" 
"LOC:other" , "where" , "can" , "i" 
"NUM:ord" , "what" , "chapter" , "of" 
"LOC:other" , "what" , "ocean" , "did" 
"NUM:date" , "in" , "what" , "year" 
"HUM:ind" , "name" , "one" , "of" 
"LOC:state" , "what" , "southwestern" , "state" 
"LOC:country" , "what" , "country" , "did" 
"LOC:other" , "what" , "famed" , "river" 
"NUM:date" , "when" , "was" , "christ" 
"LOC:other" , "where" , "do" , "quality" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:country" , "what" , "country" , "surrounds" 
"HUM:ind" , "who" , "killed" , "martin" 
"HUM:ind" , "who" , "owns" , "the" 
"HUM:ind" , "who" , "invented" , "astroturf" 
"NUM:date" , "what" , "season" , "does" 
"LOC:other" , "what" , "direction" , "do" 
"NUM:dist" , "what" , "is" , "the" 
"HUM:ind" , "what" , "democratic" , "prankster" 
"LOC:other" , "what" , "california" , "bay" 
"HUM:ind" , "what" , "former" , "african" 
"LOC:other" , "what" , "california" , "bridge" 
"NUM:money" , "how" , "much" , "does" 
"HUM:ind" , "what" , "american" , "poet" 
"LOC:other" , "where" , "is" , "the" 
"HUM:ind" , "who" , "stopped" , "making" 
"HUM:ind" , "what" , "journalist" , "can" 
"NUM:count" , "how" , "many" , "sides" 
"HUM:ind" , "what" , "woman" , "pitcher" 
"NUM:date" , "in" , "what" , "year" 
"NUM:count" , "how" , "many" , "languages" 
"LOC:other" , "what" , "bay" , "divides" 
"HUM:ind" , "what" , "is" , "the" 
"HUM:ind" , "what" , "frenchman" , "claimed" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "discovered" , "imaginary" 
"HUM:ind" , "who" , "does" , "the" 
"NUM:count" , "how" , "many" , "feet" 
"NUM:count" , "how" , "many" , "calories" 
"HUM:ind" , "who" , "is" , "the" 
"NUM:other" , "what" , "is" , "the" 
"LOC:other" , "where" , "can" , "i" 
"LOC:city" , "what" , "georgia" , "town" 
"NUM:count" , "how" , "many" , "countries" 
"NUM:code" , "what" , "is" , "the" 
"LOC:other" , "where" , "did" , "the" 
"NUM:count" , "how" , "many" , "eyes" 
"HUM:ind" , "who" , "was" , "the" 
"LOC:other" , "where" , "did" , "dikembe" 
"HUM:ind" , "what" , "author" , "was" 
"LOC:other" , "what" , "body" , "of" 
"HUM:ind" , "who" , "is" , "westview" 
"LOC:other" , "what" , "is" , "mark" 
"NUM:count" , "how" , "many" , "maids" 
"LOC:city" , "the" , "kentucky" , "horse" 
"NUM:date" , "what" , "geological" , "time" 
"LOC:other" , "where" , "is" , "the" 
"LOC:other" , "where" , "is" , "microsoft" 
"NUM:date" , "when" , "was" , "china" 
"HUM:ind" , "what" , "singer" , "hit" 
"NUM:money" , "how" , "much" , "can" 
"LOC:other" , "what" , "asian" , "gulf" 
"HUM:ind" , "what" , "was" , "mao" 
"NUM:date" , "when" , "is" , "dick" 
"HUM:ind" , "who" , "is" , "the" 
"HUM:ind" , "what" , "character" , "narrates" 
"HUM:ind" , "who" , "starred" , "with" 
"NUM:code" , "what" , "seven" , "digits" 
"HUM:ind" , "what" , "character" , "is" 
"HUM:ind" , "whom" , "does" , "uncle" 
"HUM:ind" , "when" , "called" , "upon" 
"NUM:date" , "when" , "was" , "the" 
"HUM:ind" , "what" , "relative" , "of" 
"NUM:count" , "how" , "many" , "cards" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:other" , "what" , "is" , "the" 
"NUM:period" , "how" , "old" , "was" 
"HUM:ind" , "who" , "won" , "two" 
"NUM:date" , "what" , "year" , "was" 
"NUM:ord" , "where" , "does" , "the" 
"LOC:other" , "what" , "are" , "the" 
"LOC:mount" , "name" , "the" , "highest" 
"LOC:other" , "what" , "island" , "is" 
"LOC:other" , "where" , "was" , "pythagoras" 
"NUM:money" , "what" , "is" , "the" 
"HUM:ind" , "who" , "are" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:city" , "what" , "is" , "the" 
"LOC:other" , "what" , "is" , "the" 
"NUM:count" , "what" , "is" , "the" 
"HUM:ind" , "who" , "were" , "the" 
"HUM:ind" , "who" , "portrayed" , "prewett" 
"NUM:count" , "how" , "many" , "people" 
"NUM:dist" , "how" , "high" , "must" 
"HUM:ind" , "what" , "scottish" , "poet" 
"HUM:ind" , "what" , "is" , "the" 
"LOC:other" , "what" , "ocean" , "surrounds" 
"HUM:ind" , "what" , "famous" , "communist" 
"LOC:city" , "what" , "are" , "the" 
"NUM:count" , "how" , "many" , "mines" 
"NUM:count" , "how" , "many" , "gallons" 
"HUM:ind" , "who" , "was" , "the" 
"NUM:count" , "how" , "many" , "copies" 
"HUM:ind" , "who" , "awarded" , "the" 
"LOC:city" , "in" , "sinclair" , "lewis" 
"LOC:city" , "what" , "is" , "the" 
"HUM:ind" , "what" , "future" , "deer" 
"LOC:other" , "where" , "can" , "i" 
"LOC:country" , "what" , "are" , "the" 
"LOC:other" , "where" , "is" , "mccarren" 
"HUM:ind" , "what" , "are" , "the" 
"NUM:count" , "how" , "many" , "tiles" 
"NUM:count" , "how" , "many" , "teaspoons" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "name" , "dick" , "tracy" 
"NUM:perc" , "what" , "fraction" , "of" 
"NUM:money" , "how" , "much" , "will" 
"HUM:ind" , "who" , "gave" , "king" 
"LOC:state" , "what" , "state" , "in" 
"HUM:ind" , "who" , "became" , "president" 
"HUM:ind" , "who" , "wrote" , "the" 
"HUM:ind" , "who" , "did" , "sara" 
"NUM:count" , "how" , "many" , "dots" 
"HUM:ind" , "which" , "king" , "signed" 
"HUM:ind" , "name" , "the" , "child" 
"NUM:count" , "how" , "many" , "zip" 
"NUM:period" , "how" , "long" , "does" 
"NUM:count" , "how" , "many" , "people" 
"LOC:other" , "what" , "web" , "sites" 
"NUM:period" , "how" , "long" , "does" 
"NUM:count" , "how" , "many" , "colors" 
"HUM:ind" , "what" , "was" , "darth" 
"HUM:ind" , "what" , "british" , "female" 
"LOC:other" , "where" , "is" , "mccarren" 
"LOC:other" , "what" , "part" , "of" 
"NUM:count" , "how" , "many" , "marx" 
"NUM:dist" , "how" , "tall" , "is" 
"LOC:country" , "what" , "country" , "is" 
"NUM:date" , "when" , "was" , "babe" 
"HUM:ind" , "who" , "portrayed" , "field" 
"LOC:other" , "what" , "direction" , "do" 
"NUM:count" , "how" , "many" , "beanie" 
"LOC:other" , "where" , "are" , "diamonds" 
"NUM:money" , "how" , "much" , "money" 
"HUM:ind" , "who" , "makes" , "the" 
"HUM:ind" , "who" , "is" , "archie" 
"HUM:ind" , "what" , "president" , "became" 
"NUM:count" , "how" , "many" , "innings" 
"LOC:city" , "what" , "city" , "has" 
"LOC:state" , "what" , "state" , "boasts" 
"NUM:count" , "how" , "many" , "flavors" 
"HUM:ind" , "who" , "was" , "chief" 
"HUM:ind" , "what" , "mayor" , "made" 
"NUM:count" , "how" , "much" , "in" 
"NUM:date" , "when" , "was" , "beethoven" 
"HUM:ind" , "who" , "is" , "the" 
"HUM:ind" , "what" , "detective" , "lives" 
"LOC:other" , "where" , "did" , "the" 
"HUM:ind" , "rotary" , "engines" , "used" 
"HUM:ind" , "who" , "portrayed" , "the" 
"LOC:other" , "what" , "is" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:country" , "what" , "two" , "countries" 
"NUM:period" , "how" , "long" , "ago" 
"LOC:mount" , "what" , "are" , "the" 
"NUM:other" , "what" , "is" , "the" 
"HUM:ind" , "who" , "starred" , "in" 
"NUM:count" , "how" , "many" , "different" 
"HUM:ind" , "what" , "actor" , "who" 
"LOC:other" , "what" , "is" , "the" 
"NUM:code" , "what" , "is" , "columbia" 
"LOC:other" , "where" , "was" , "tesla" 
"HUM:ind" , "who" , "shot" , "lee" 
"NUM:date" , "when" , "did" , "jaco" 
"LOC:other" , "what" , "the" , "most" 
"LOC:other" , "what" , "are" , "the" 
"HUM:ind" , "who" , "portrayed" , "renaud" 
"LOC:country" , "what" , "country" , "has" 
"LOC:other" , "what" , "planet" , "did" 
"NUM:count" , "how" , "often" , "are" 
"NUM:money" , "how" , "much" , "did" 
"LOC:country" , "what" , "country" , "contains" 
"NUM:count" , "what" , "the" , "american" 
"NUM:date" , "what" , "year" , "did" 
"NUM:date" , "when" , "did" , "the" 
"HUM:ind" , "what" , "famed" , "clown" 
"NUM:count" , "how" , "many" , "people" 
"LOC:city" , "what" , "southern" , "california" 
"NUM:count" , "how" , "many" , "colors" 
"LOC:other" , "what" , "is" , "the" 
"LOC:city" , "what" , "city" , "the" 
"NUM:money" , "what" , "is" , "the" 
"LOC:other" , "where" , "is" , "the" 
"HUM:ind" , "who" , "is" , "currently" 
"NUM:count" , "how" , "many" , "endangered" 
"LOC:city" , "which" , "large" , "city" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "who" , "invented" , "basketball" 
"NUM:date" , "when" , "was" , "the" 
"HUM:ind" , "what" , "hockey" , "player" 
"HUM:ind" , "what" , "president" , "was" 
"NUM:money" , "how" , "much" , "did" 
"LOC:country" , "what" , "country" , "was" 
"NUM:other" , "what" , "is" , "the" 
"NUM:count" , "how" , "many" , "head" 
"NUM:count" , "a" , "normal" , "human" 
"HUM:ind" , "who" , "domesticated" , "the" 
"LOC:country" , "what" , "country" , "does" 
"LOC:country" , "what" , "two" , "european" 
"HUM:ind" , "what" , "was" , "the" 
"HUM:ind" , "name" , "the" , "designer" 
"HUM:ind" , "who" , "is" , "olive" 
"HUM:ind" , "what" , "king" , "boycotted" 
"HUM:ind" , "what" , "was" , "the" 
"LOC:other" , "where" , "is" , "the" 
"LOC:other" , "in" , "the" , "papal" 
"NUM:date" , "what" , "is" , "the" 
"LOC:city" , "what" , "capital" , "is" 
"NUM:count" , "how" , "many" , "of" 
"LOC:other" , "what" , "famed" , "wall" 
"HUM:ind" , "who" , "portrayed" , "fatman" 
"LOC:other" , "where" , "are" , "good" 
"HUM:ind" , "what" , "woman" , "was" 
"HUM:ind" , "who" , "wrote" , "the" 
"HUM:ind" , "who" , "designed" , "london" 
"NUM:count" , "how" , "many" , "miles" 
"NUM:count" , "how" , "many" , "flavors" 
"LOC:other" , "where" , "are" , "the" 
"NUM:count" , "how" , "many" , "freckles" 
"HUM:ind" , "who" , "was" , "considered" 
"NUM:dist" , "how" , "tall" , "was" 
"NUM:other" , "what" , "is" , "the" 
"LOC:other" , "where" , "was" , "the" 
"NUM:money" , "how" , "much" , "did" 
"NUM:count" , "how" , "many" , "events" 
"LOC:other" , "what" , "were" , "the" 
"HUM:ind" , "who" , "succeeded" , "nikita" 
"HUM:ind" , "who" , "was" , "chosen" 
"HUM:ind" , "name" , "of" , "the" 
"NUM:count" , "how" , "many" , "bails" 
"LOC:city" , "what" , "city" , "was" 
"HUM:ind" , "what" , "celebrity" , "couple" 
"LOC:other" , "where" , "the" , "hotel" 
"HUM:ind" , "who" , "said" , "what" 
"LOC:city" , "what" , "is" , "the" 
"NUM:count" , "how" , "many" , "letters" 
"LOC:city" , "what" , "were" , "the" 
"NUM:money" , "what" , "was" , "the" 
"LOC:country" , "what" , "country" , "is" 
"NUM:date" , "when" , "is" , "the" 
"LOC:country" , "what" , "european" , "country" 
"HUM:ind" , "who" , "was" , "the" 
"NUM:money" , "how" , "much" , "did" 
"NUM:count" , "how" , "many" , "people" 
"HUM:ind" , "who" , "played" , "maria" 
"HUM:ind" , "who" , "bestowed" , "great" 
"LOC:country" , "what" , "nationality" , "is" 
"HUM:ind" , "what" , "is" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"LOC:other" , "what" , "is" , "the" 
"NUM:count" , "how" , "many" , "people" 
"NUM:date" , "what" , "is" , "president" 
"NUM:count" , "how" , "many" , "people" 
"NUM:date" , "what" , "year" , "did" 
"NUM:date" , "when" , "was" , "the" 
"LOC:city" , "what" , "japanese" , "city" 
"HUM:ind" , "who" , "did" , "the" 
"HUM:ind" , "what" , "the" , "name" 
"LOC:other" , "where" , "is" , "one" 
"HUM:ind" , "who" , "did" , "napolean" 
"HUM:ind" , "what" , "british" , "prime" 
"NUM:count" , "how" , "many" , "objects" 
"LOC:city" , "what" , "the" , "oldest" 
"LOC:other" , "what" , "is" , "the" 
"NUM:count" , "how" , "many" , "muscles" 
"NUM:period" , "how" , "long" , "do" 
"HUM:ind" , "what" , "was" , "the" 
"HUM:ind" , "name" , "of" , "heroine" 
"NUM:volsize" , "how" , "big" , "is" 
"LOC:country" , "jackson" , "pollock" , "was" 
"HUM:ind" , "who" , "wrote" , "the" 
"NUM:other" , "what" , "is" , "the" 
"LOC:other" , "what" , "island" , "was" 
"HUM:ind" , "which" , "of" , "the" 
"HUM:ind" , "what" , "temperance" , "advocate" 
"NUM:count" , "how" , "many" , "islands" 
"HUM:ind" , "who" , "invented" , "volleyball" 
"LOC:country" , "what" , "the" , "most" 
"HUM:ind" , "who" , "led" , "the" 
"NUM:perc" , "what" , "percentage" , "of" 
"HUM:ind" , "what" , "the" , "name" 
"HUM:ind" , "who" , "invented" , "the" 
"HUM:ind" , "what" , "king" , "was" 
"NUM:count" , "how" , "many" , "electoral" 
"HUM:ind" , "what" , "were" , "babe" 
"NUM:count" , "how" , "many" , "bottles" 
"LOC:other" , "where" , "do" , "lobsters" 
"HUM:ind" , "who" , "was" , "the" 
"NUM:date" , "when" , "was" , "the" 
"HUM:ind" , "who" , "wrote" , "the" 
"NUM:count" , "how" , "many" , "hours" 
"HUM:ind" , "what" , "is" , "alice" 
"LOC:city" , "what" , "two" , "cities" 
"NUM:count" , "how" , "many" , "times" 
"HUM:ind" , "who" , "invented" , "television" 
"HUM:ind" , "name" , "the" , "person" 
"HUM:ind" , "what" , "killed" , "alexander" 
"NUM:temp" , "what" , "the" , "fahrenheit" 
"NUM:count" , "how" , "many" , "muscles" 
"HUM:ind" , "who" , "wrote" , "much" 
"LOC:other" , "where" , "can" , "i" 
"HUM:ind" , "what" , "louisiana" , "senator" 
"HUM:ind" , "who" , "won" , "oscars" 
"HUM:ind" , "what" , "writer" , "is" 
"HUM:ind" , "who" , "the" , "lead" 
"HUM:ind" , "in" , "dana" , "two" 
"HUM:ind" , "who" , "plays" , "the" 
"NUM:count" , "how" , "many" , "characters" 
"NUM:money" , "what" , "was" , "the" 
"HUM:ind" , "who" , "created" , "billy" 
"LOC:country" , "what" , "country" , "saw" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:other" , "where" , "can" , "i" 
"LOC:other" , "what" , "lake" , "in" 
"HUM:ind" , "who" , "were" , "the" 
"HUM:ind" , "who" , "wrote" , "the" 
"HUM:ind" , "who" , "would" , "you" 
"LOC:other" , "what" , "famed" , "library" 
"LOC:other" , "where" , "can" , "i" 
"LOC:other" , "where" , "is" , "glasgow" 
"LOC:city" , "what" , "north" , "american" 
"HUM:ind" , "what" , "radio" , "tv" 
"LOC:other" , "where" , "is" , "it" 
"NUM:period" , "what" , "is" , "maurizio" 
"NUM:count" , "how" , "many" , "thousands" 
"HUM:ind" , "name" , "the" , "senate" 
"HUM:ind" , "what" , "female" , "suspect" 
"HUM:ind" , "who" , "owns" , "cnn" 
"NUM:count" , "about" , "how" , "many" 
"NUM:other" , "what" , "is" , "the" 
"LOC:other" , "what" , "is" , "the" 
"HUM:ind" , "what" , "member" , "of" 
"LOC:country" , "what" , "country" , "are" 
"HUM:ind" , "what" , "ordered" , "the" 
"LOC:city" , "what" , "is" , "the" 
"LOC:country" , "what" , "is" , "a" 
"LOC:country" , "what" , "countries" , "earn" 
"LOC:city" , "which" , "city" , "in" 
"NUM:date" , "when" , "are" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "what" , "is" , "the" 
"HUM:ind" , "who" , "was" , "the" 
"NUM:date" , "when" , "was" , "dubai" 
"HUM:ind" , "who" , "is" , "the" 
"HUM:ind" , "who" , "portrayed" , "maggio" 
"LOC:other" , "where" , "are" , "zebras" 
"NUM:perc" , "what" , "are" , "the" 
"LOC:other" , "what" , "is" , "the" 
"HUM:ind" , "name" , "the" , "cartoon" 
"NUM:money" , "what" , "is" , "the" 
"LOC:other" , "what" , "is" , "the" 
"NUM:volsize" , "how" , "big" , "is" 
"NUM:date" , "when" , "did" , "the" 
"NUM:count" , "how" , "many" , "languages" 
"HUM:ind" , "who" , "were" , "the" 
"HUM:ind" , "which" , "member" , "of" 
"LOC:other" , "what" , "river" , "flows" 
"HUM:ind" , "what" , "comedian" , "was" 
"LOC:other" , "where" , "do" , "you" 
"HUM:ind" , "who" , "loved" , "flash" 
"LOC:other" , "where" , "can" , "i" 
"NUM:count" , "how" , "many" , "inches" 
"HUM:ind" , "who" , "the" , "only" 
"NUM:money" , "how" , "much" , "could" 
"HUM:ind" , "whose" , "singing" , "voice" 
"NUM:money" , "what" , "is" , "the" 
"LOC:city" , "what" , "north" , "american" 
"LOC:other" , "what" , "is" , "the" 
"LOC:other" , "where" , "did" , "gulliver" 
"NUM:count" , "how" , "much" , "stronger" 
"NUM:money" , "how" , "much" , "do" 
"HUM:ind" , "president" , "bush" , "compared" 
"HUM:ind" , "what" , "tv" , "comedian" 
"HUM:ind" , "who" , "created" , "the" 
"LOC:other" , "where" , "did" , "the" 
"NUM:count" , "how" , "many" , "rows" 
"HUM:ind" , "what" , "british" , "general" 
"NUM:count" , "what" , "is" , "the" 
"LOC:city" , "what" , "city" , "would" 
"HUM:ind" , "what" , "artist" , "studio" 
"LOC:other" , "what" , "is" , "the" 
"NUM:count" , "how" , "many" , "words" 
"LOC:other" , "where" , "is" , "there" 
"NUM:count" , "how" , "many" , "members" 
"HUM:ind" , "who" , "wrote" , "the" 
"NUM:date" , "what" , "is" , "the" 
"NUM:count" , "how" , "many" , "characters" 
"LOC:other" , "where" , "is" , "burma" 
"HUM:ind" , "who" , "wrote" , "the" 
"HUM:ind" , "who" , "was" , "samuel" 
"HUM:ind" , "what" , "kind" , "of" 
"NUM:count" , "how" , "many" , "hummingbird" 
"HUM:ind" , "who" , "wrote" , "the" 
"HUM:ind" , "who" , "played" , "the" 
"NUM:period" , "what" , "is" , "the" 
"LOC:other" , "where" , "did" , "the" 
"NUM:period" , "how" , "long" , "does" 
"LOC:state" , "what" , "states" , "do" 
"LOC:city" , "what" , "city" , "has" 
"LOC:country" , "name" , "the" , "country" 
"NUM:other" , "what" , "men" , "par" 
"NUM:count" , "how" , "many" , "countries" 
"LOC:other" , "where" , "does" , "most" 
"HUM:ind" , "who" , "are" , "the" 
"NUM:count" , "how" , "many" , "yards" 
"HUM:ind" , "what" , "actor" , "was" 
"NUM:date" , "when" , "was" , "the" 
"LOC:country" , "what" , "country" , "boasts" 
"LOC:country" , "what" , "country" , "is" 
"LOC:country" , "which" , "country" , "is" 
"HUM:ind" , "name" , "the" , "four" 
"NUM:count" , "how" , "many" , "watts" 
"HUM:ind" , "what" , "female" , "faith" 
"LOC:other" , "where" , "did" , "king" 
"HUM:ind" , "what" , "famous" , "team" 
"NUM:count" , "how" , "many" , "times" 
"NUM:money" , "what" , "are" , "bottle" 
"LOC:other" , "where" , "can" , "i" 
"HUM:ind" , "who" , "tramped" , "through" 
"NUM:date" , "in" , "what" , "day" 
"NUM:count" , "how" , "many" , "american" 
"NUM:count" , "how" , "many" , "feet" 
"NUM:period" , "how" , "long" , "ago" 
"NUM:money" , "how" , "much" , "did" 
"HUM:ind" , "who" , "followed" , "up" 
"NUM:date" , "when" , "was" , "the" 
"NUM:period" , "how" , "long" , "does" 
"LOC:state" , "what" , "state" , "comes" 
"NUM:count" , "how" , "many" , "mountains" 
"NUM:other" , "what" , "are" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"HUM:ind" , "what" , "two" , "presidents" 
"HUM:ind" , "which" , "of" , "the" 
"HUM:ind" , "what" , "professional" , "cricketer" 
"NUM:count" , "how" , "many" , "inches" 
"NUM:count" , "how" , "many" , "miles" 
"LOC:state" , "what" , "state" , "includes" 
"HUM:ind" , "what" , "english" , "playwright" 
"NUM:dist" , "how" , "deep" , "is" 
"HUM:ind" , "what" , "was" , "fred" 
